"","StudentID","Semester","Institution","Course.Code","cl","year","GCAPre1","GCAPre2","GCAPre3","GCAPre4","GCAPre5","GCAPre6","GCAPre7","GCAPre8","GCAPre9","GCAPre10","GCAPre11","GCAPre12","GCAPre13","GCAPre14","GCAPre15","GCAPre16","GCAPre17","GCAPre18","GCAPre19","GCAPre20","GCAPre21","GCAPre22","GCAPre23","GCAPre24","GCAPre25","GCAPost1","GCAPost2","GCAPost3","GCAPost4","GCAPost5","GCAPost6","GCAPost7","GCAPost8","GCAPost9","GCAPost10","GCAPost11","GCAPost12","GCAPost13","GCAPost14","GCAPost15","GCAPost16","GCAPost17","GCAPost18","GCAPost19","GCAPost20","GCAPost21","GCAPost22","GCAPost23","GCAPost24","GCAPost25"
"420","C56C02D4C39F22A658AFBD98B5EE219E597031CA","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"421","E6A37E3ACB15377D012E63D10DC3BF51E1E0D46E","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
"422","FD6B85DCCF621687B0D8E74D74CDE80BA18F7E91","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1
"423","06E0A6F0EF81BB4BDA49C378CD142C24799E8C10","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
"424","511CD7065B574E0E0C96C7FA2ED26F12D69C156C","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"425","3602D2FEE872EE7EAB1890AC76309238FE321DCB","Sp2016","CUB_JK","MCDB2150",7,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"426","5B9995C72AC6926FA2ABD73D5CC4646DC0BF3D4A","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
"427","030E4F180B0861663A0AF0551DAD6A12D0EA3F11","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"428","5EDD5ED83BF03534622DB3377DE54B2274FE21A9","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
"429","169520861A499D8EAF66A45BED644D96E402B243","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0
"430","84D06CB0E57BF0769B5B30612C28D34E48FBD0F9","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
"431","DF1BCBC5C35C7B5DE9CD7808F3C458C819983B71","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"432","BD0B378EEA26D4AD667D99D1D1B9E93469D6BDA6","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
"433","84309FEAD24F12E0A964F4BF825170B0077471E6","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"434","DFF3652D8DF1BB33DCA0D2FBE1413D7E26CB3853","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1
"435","F1977589A4A28F18E827D0B705E92E2A4BD1D627","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"436","ACC5613CB4318EC64C9FFB9D57FA2AD69B9F0169","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1
"437","74EE138C26098DA408C129ED330DAA606A78A18F","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0
"438","0EF3833D4A06A43566815198C6FC130375D1707D","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"439","F779873DD5B70DAFB0E12B1C4E46A1995330D3ED","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0
"440","AD940EE5B9A9D35AA6B7BBD977B0F65F335D4C76","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
"441","55E63E50B44DA8FCD1C47C3DD063279F8600778A","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
"442","40619CD0C8F1C50E6F9282B598702ECE78092F3A","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"443","6A1991ADA39AE8D79E4C4453CFEC388087F2E878","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1
"444","6E876482011A721A08680BD01756ADEA794966C6","Sp2016","CUB_JK","MCDB2150",7,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0
"445","C65E71D104634280E3F4B2031778EB006494A364","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"446","24C0F7EAAC0E74A776E6E42AB5DC242111156A3F","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"447","4D691ED801210D25BBED9FFFF3AE22518132F863","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0
"448","049F4DEDF7F90470E073268CA66885C9EC2B7C02","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"449","D9F93EE472910FFA599B61EEA13065A3F8C74AF6","Sp2016","CUB_JK","MCDB2150",7,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"450","4590892D950F070B384EA2FA3084041133C1DF0C","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"451","9F6BFADB6A9808F53D83F27E91D0650C8A15B19D","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0
"452","E7152EEC051C1CB2E8F07AD2D5A9D79E2DF9287D","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"453","318DD370562D4B589525771584B1DC8B4E311E2C","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"454","1F96DEF00C54F90C9CE26EFF8BCE7D594F54C192","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"455","BDD0ACD881AEFBD0B5E9C4257D6ACC99D9FD8F18","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0
"456","D7EEB8034AF3E3AFEDA17C07646E597687504C8A","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
"457","FECEF98BC974664DA166C3920F2D18CAAFB46C32","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1
"458","973DB849071168F05C2E3CD6BFE488F8F4F681ED","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
"459","96173A0144980BC2E6A3BEB866D08E85765E715B","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0
"460","7065A75B8D996D27E1C36B623BD8CF84129E4252","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0
"461","9D0E636D0A8ECA9F9B9DB151E9EDCC790A627DA6","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
"462","6A04D1757C69834646A33E4E83B4D3FB8E6B0AA1","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1
"463","16413DF296238D3913B4EFD8A2D14AF2AB1F7044","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1
"464","0A3DBCA13DE241B2E32AA7D0F4B163AF9F4F01A6","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1
"465","C48C8DAA3EE708DBB7F5E39A565B76BF4CC82B54","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
"466","E902A2390E04FA8B1B23F1E40F466EA00019BFD6","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0
"467","ACA17FB290A9ABF5CB42E6C15B95B6BA0742FB20","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
"468","885C8F47A6B2FF93F0807EAE2E49C3B90B56F15D","Sp2016","CUB_JK","MCDB2150",7,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
"469","54AD03AA159FF86CB366D075A9AF459D151D9803","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"470","BD9789D53DB9E56CB418CF859242C83F40B1B924","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"471","90EEC7FCC50D7D03BCD76D6A19F627105352346E","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"472","0956619C51EA6E323F22CD7C7DDA9BAAB8B06EA7","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
"473","39F4B181D07AA18C31D427F2A0605BBE4B370A12","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1
"474","B63F593CC5A3ED864784582618E87C1297EE9AE3","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
"475","2B80D465CA5507156F3CDDE80325B00F030A03EE","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
"476","47257AB72B3B10548DC8CC1417929EF5ADBDA819","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
"477","87ED4E09A209C0FD6E444C404F8F9B5FE2C09438","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
"478","BBFEAEC2A7CCAC39E92B444E7D827BE345B193C0","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
"479","D4A4D56909DDC9EE23DD72A1DA7759CA548A6D35","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
"480","B35AE53BFC011E847FABF2CF6A33DB85738FA7AF","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1
"481","46F7F472A7E0D7355975709354B617921823822A","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"482","DB0089BB9C2A1036A19FE54D14A7A12C16C110D1","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"483","3DE13BD49BC59339C6F15BD11429B4C572DA12DC","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0
"484","93209ABF17D60F090C8D098DB5EB7ED37BED7593","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
"485","AB8F0EF68C6D2504070EB9E236B341ADECD11E97","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
"486","5E239C8924083E58EAD31057F7039F8FC9D301A3","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
"487","9E29AE650F0D77EC5415BCF19DC2EF253C74CB13","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1
"488","981216BB1E1E0941BF0D7767E59273305A6415BC","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"489","734ECC4ADAFA7E1C384497BC6EE7DD166AA90670","Sp2016","CUB_JK","MCDB2150",7,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1
"490","214EFD08AFAA6F288AD0561575C9164B2A1734AF","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0
"491","7E47E9BB2CFC3207E04BC5517F3E056A4C9AAC63","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1
"492","4A3FB41487E6EEC49B412B94B800DF84668D8659","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1
"493","3CB2DD880173DBE6A02558A2A226CDF5A6D6ECEC","Sp2016","CUB_JK","MCDB2150",7,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"494","A5CA477724C720261738944252DD52E1E5D56034","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0
"495","7212B36A95020B87F5EE7518F3DDFF1C8D0FB894","Sp2016","CUB_JK","MCDB2150",7,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
"496","490085CCDC577E6C1A2F45AEB14CE1184920E4DA","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
"497","FDEC47E5DF53F7A2A0994EA27698E423D5750994","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1
"498","ADF566F1D08703CA68135D2E599F97A61DF6FDFE","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1
"499","A75B393F0F9BD44080450AC51156DD32DA7E6615","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0
"500","E834500B26923E1C5093BA66110AF5CEEC20BC21","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0
"501","6CB8B760756109D1E1EE11EEDCD516730B2980CC","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"502","0C1BF4B9B61EB462CB3C609BF83D09216849AC88","Sp2016","CUB_JK","MCDB2150",7,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
"503","F675FC580DB94EE994CB25D8939DE56449EFF04C","Sp2016","CUB_JK","MCDB2150",7,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0
"504","1EC84090A81D8BA4C09D290FCA6D963D845FFC1F","Sp2016","CUB_JK","MCDB2150",7,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"505","180839F599B4FFA30E7A5FDDE12B37863EB576AB","Sp2016","CUB_JK","MCDB2150",7,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0
"506","E0D8171ED47FFF77DE520DDCD9EE15A25C20FABA","Sp2016","CUB_JK","MCDB2150",7,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
